order_id,order_date,customer_id,store_id,order_channel,payment_method
108600,2024-05-03 07:31:00,C1282,S07,app,cash
108601,2024-02-19 17:51:00,C2081,S01,phone,online
108602,2024-01-28 22:38:00,C2837,S03,app,card
108603,2024-03-21 05:15:00,C1833,S05,phone,card
108604,2024-03-06 04:30:00,C1536,S02,app,card
108605,2024-02-02 09:25:00,C2096,S02,phone,cash
108606,2024-02-09 10:39:00,C2908,S18,phone,card
108607,2024-05-10 01:18:00,C1922,S10,app,cash
108608,2024-01-07 06:29:00,C2152,S09,phone,cash
108609,2024-06-11 12:12:00,C2622,S11,app,card
108610,2024-05-02 21:18:00,C1841,S13,app,online
108611,2024-04-06 21:38:00,C2449,S17,phone,cash
108612,2024-02-09 08:26:00,C1947,S08,phone,card
108613,2024-03-21 11:22:00,C1664,S14,app,cash
108614,2024-05-06 20:06:00,C2717,S02,web,card
108615,2024-01-09 16:38:00,C2148,S10,app,card
108616,2024-06-01 06:43:00,C1066,S09,web,cash
108617,2024-04-25 13:26:00,C1005,S17,web,card
108618,2024-05-27 17:32:00,C1636,S03,app,cash
108619,2024-04-05 04:28:00,C1313,S12,app,card
108620,2024-04-26 16:37:00,C2349,S05,app,online
108621,2024-04-30 14:40:00,C1564,S12,web,online
108622,2024-05-10 10:02:00,C2601,S19,app,cash
108623,2024-04-30 03:45:00,C1825,S04,app,cash
108624,2024-06-12 07:05:00,C1505,S19,phone,cash
108625,2024-01-19 17:06:00,C2105,S13,phone,cash
108626,2024-03-12 02:38:00,C2622,S12,phone,online
108627,2024-05-05 16:10:00,C2025,S13,app,cash
108628,2024-02-26 03:05:00,C1203,S07,app,card
108629,2024-03-21 19:48:00,C1661,S15,app,card
108630,2024-01-10 13:00:00,C1804,S12,web,cash
108631,2024-04-18 21:35:00,C1403,S14,web,card
108632,2024-01-01 20:23:00,C2126,S18,phone,cash
108633,2024-01-09 20:37:00,C1535,S00,web,card
108634,2024-05-20 14:42:00,C2391,S01,web,card
108635,2024-03-09 16:51:00,C2235,S17,web,cash
108636,2024-05-19 15:34:00,C1576,S18,phone,cash
108637,2024-02-06 17:24:00,C2984,S07,phone,online
108638,2024-06-18 02:04:00,C2232,S02,web,cash
108639,2024-02-15 10:57:00,C1762,S13,app,online
108640,2024-03-09 04:50:00,C2920,S08,phone,cash
108641,2024-06-14 10:25:00,C1116,S07,web,card
108642,2024-02-13 10:11:00,C1627,S16,app,online
108643,2024-02-06 09:45:00,C1748,S15,app,card
108644,2024-01-17 15:16:00,C2501,S09,phone,cash
108645,2024-01-03 22:04:00,C1104,S09,app,cash
108646,2024-03-17 18:21:00,C1494,S05,phone,cash
108647,2024-01-06 02:05:00,C2794,S16,web,cash
108648,2024-01-03 15:36:00,C1045,S15,phone,online
108649,2024-03-02 08:53:00,C1822,S14,app,online
108650,2024-05-29 08:56:00,C2354,S13,phone,cash
108651,2024-02-04 23:31:00,C2239,S03,phone,card
108652,2024-05-03 18:47:00,C1981,S03,web,online
108653,2024-05-01 18:41:00,C1959,S01,app,card
108654,2024-01-12 12:00:00,C2515,S10,phone,cash
108655,2024-02-10 03:40:00,C2836,S03,web,online
108656,2024-06-23 12:49:00,C2945,S15,web,online
108657,2024-06-09 14:45:00,C1844,S03,web,online
108658,2024-01-18 14:03:00,C1448,S00,web,card
108659,2024-05-25 01:48:00,C1535,S18,web,cash
108660,2024-06-01 01:51:00,C1510,S01,phone,cash
108661,2024-05-31 04:17:00,C2481,S08,phone,online
108662,2024-04-30 21:32:00,C2570,S12,app,online
108663,2024-01-31 13:29:00,C2559,S17,phone,cash
108664,2024-05-11 19:15:00,C1539,S15,app,card
108665,2024-01-31 09:50:00,C2507,S15,app,online
108666,2024-01-09 00:17:00,C2999,S09,app,card
108667,2024-03-16 16:08:00,C1015,S08,phone,card
108668,2024-04-03 07:08:00,C2594,S10,web,cash
108669,2024-01-20 14:28:00,,S03,app,cash
108670,2024-05-28 11:31:00,C1242,S09,web,card
108671,2024-02-29 13:18:00,C2973,S02,app,card
108672,2024-02-28 17:48:00,C2230,S05,phone,cash
108673,2024-04-12 07:39:00,C1911,S02,app,online
108674,2024-04-24 02:28:00,C2294,S08,phone,card
108675,2024-02-04 12:08:00,C1760,S02,web,online
108676,2024-04-23 17:14:00,C2802,S17,phone,card
108677,2024-02-07 16:55:00,C1704,S07,web,cash
108678,2024-06-19 02:08:00,C2870,S07,phone,online
108679,2024-04-08 14:44:00,C2753,S14,app,cash
108680,2024-03-12 22:03:00,C1114,S12,app,card
108681,2024-06-19 22:13:00,C2603,S06,phone,cash
108682,2024-03-18 21:26:00,C2322,S18,web,online
108683,2024-01-22 23:48:00,C2860,S07,web,cash
108684,2024-02-12 07:24:00,C2506,S09,web,online
108685,2024-02-08 22:01:00,C1396,S16,phone,cash
108686,2024-01-20 06:37:00,C1393,S00,phone,cash
108687,2024-03-05 21:54:00,C2098,S12,phone,online
108688,2024-02-28 20:48:00,C1977,S12,phone,online
108689,2024-02-01 14:33:00,C2505,S15,web,online
108690,2024-01-03 17:30:00,C2126,S08,web,card
108691,2024-03-14 04:58:00,C1296,S09,phone,cash
108692,2024-04-29 01:20:00,C2001,S05,phone,online
108693,2024-02-27 13:40:00,C1177,S04,web,card
108694,2024-01-03 04:20:00,C2238,S01,web,card
108695,2024-03-11 20:22:00,C1966,S10,app,online
108696,2024-02-08 17:35:00,C1314,S08,phone,online
108697,2024-03-24 12:25:00,C2062,S05,app,online
108698,2024-02-10 01:36:00,C1258,S07,web,card
108699,2024-01-13 00:25:00,C2739,S08,web,card
108700,2024-04-29 18:40:00,C1006,S08,phone,cash
108701,2024-05-28 09:09:00,C1048,S07,app,card
108702,2024-02-20 16:35:00,C2561,S11,web,online
108703,2024-04-28 07:39:00,C1160,S07,app,cash
108704,2024-04-23 13:54:00,C2892,S02,app,cash
108705,2024-03-08 04:05:00,C1175,S12,app,cash
108706,2024-01-08 23:58:00,C2614,S18,app,cash
108707,2024-01-13 06:10:00,C2025,S01,app,online
108708,2024-06-10 04:38:00,C2000,S16,phone,cash
108709,2024-02-09 18:54:00,C2918,S15,phone,online
108710,2024-03-15 20:06:00,C1454,S03,app,card
108711,2024-02-24 21:25:00,C2951,S17,phone,online
108712,2024-05-19 17:27:00,C2667,S13,web,cash
108713,2024-04-19 00:29:00,C1275,S01,app,card
108714,2024-03-31 22:40:00,C1497,S12,phone,card
108715,2024-06-27 23:14:00,C2652,S19,phone,card
108716,2024-01-19 12:49:00,C1675,S16,web,cash
108717,2024-05-09 17:05:00,C2823,S14,web,online
108718,2024-04-07 14:36:00,C2051,S19,web,online
108719,2024-05-24 01:04:00,C2356,S04,web,cash
108720,2024-06-16 21:15:00,C2024,S06,app,cash
108721,2024-06-03 19:44:00,C2211,S17,phone,card
108722,2024-04-13 14:53:00,C1055,S10,phone,online
108723,2024-02-01 05:06:00,C1546,S17,web,cash
108724,2024-02-15 20:44:00,C2135,S04,phone,cash
108725,2024-06-23 14:05:00,C2821,S12,phone,online
108726,2024-01-18 05:56:00,C2333,S17,phone,card
108727,2024-04-19 04:51:00,C1035,S01,web,card
108728,2024-02-29 01:07:00,C1438,S19,phone,card
108729,2024-06-27 15:52:00,C2752,S03,phone,online
108730,2024-04-24 20:19:00,C2615,S12,phone,cash
108731,2024-05-06 18:14:00,C2849,S15,app,cash
108732,2024-03-11 17:40:00,C1594,S05,app,cash
108733,2024-05-03 09:47:00,C2600,S07,phone,cash
108734,2024-06-17 07:26:00,C2348,S15,phone,online
108735,2024-06-26 00:20:00,C2663,S12,phone,card
108736,2024-05-20 10:19:00,C1306,S03,phone,card
108737,2024-05-06 06:54:00,C2557,S01,phone,card
108738,2024-01-25 04:47:00,C2751,S08,phone,card
108739,2024-03-01 10:44:00,C1618,S17,app,cash
108740,2024-02-01 22:01:00,C2132,S16,web,cash
108741,2024-04-25 15:54:00,C2395,S07,phone,online
108742,2024-05-18 15:59:00,C1356,S14,phone,card
108743,2024-06-09 22:06:00,C1180,S08,phone,cash
108744,2024-05-05 04:16:00,C2379,S16,web,cash
108745,2024-02-27 21:13:00,C2699,S01,phone,cash
108746,2024-06-27 01:02:00,C1067,S05,phone,card
108747,2024-06-04 00:29:00,C1291,S04,web,cash
108748,2024-05-01 07:25:00,C1691,S16,phone,card
108749,2024-03-28 18:27:00,C1180,S01,web,card
108750,2024-01-13 06:58:00,C2489,S17,web,online
108751,2024-03-02 00:05:00,C1433,S09,phone,online
108752,2024-01-04 05:06:00,C2487,S09,app,card
108753,2024-04-20 18:43:00,C2704,S05,app,card
108754,2024-06-15 01:02:00,C1913,S11,phone,card
108755,2024-04-16 12:03:00,C2557,S16,web,cash
108756,2024-03-22 17:19:00,C1065,S12,web,cash
108757,2024-03-10 14:36:00,C2044,S19,web,cash
108758,2024-04-03 00:42:00,C2635,S15,phone,online
108759,2024-04-26 14:47:00,C1383,S09,app,card
108760,2024-05-15 01:02:00,C2835,S01,web,cash
108761,2024-02-12 07:28:00,C2638,S01,web,cash
108762,2024-04-01 15:28:00,C2582,S06,phone,online
108763,2024-04-16 22:41:00,C1038,S05,app,online
108764,2024-05-08 06:34:00,C2308,S00,app,card
108765,2024-06-28 22:18:00,C1821,S11,phone,card
108766,2024-01-03 10:04:00,C1601,S12,app,cash
108767,2024-02-12 08:16:00,C2620,S11,phone,cash
108768,2024-01-04 20:40:00,C1784,S18,web,cash
108769,2024-04-22 04:52:00,C2359,S08,phone,cash
108770,2024-05-18 03:51:00,C2211,S09,web,cash
108771,2024-06-12 06:05:00,C1670,S16,phone,online
108772,2024-01-23 14:00:00,C2266,S17,web,card
108773,2024-02-26 05:22:00,C2096,S07,web,online
108774,2024-02-13 00:49:00,C1478,S06,phone,card
108775,2024-05-14 07:59:00,C2997,S08,web,card
108776,2024-03-19 00:08:00,C1560,S09,app,card
108777,2024-05-17 20:27:00,C1100,S11,phone,online
108778,2024-02-14 08:04:00,C1513,S14,app,cash
108779,2024-04-22 19:47:00,C2779,S14,web,card
108780,2024-01-15 10:51:00,C1175,S03,web,card
108781,2024-01-11 21:48:00,C1237,S03,web,online
108782,2024-01-26 00:59:00,C1909,S00,phone,online
108783,2024-03-09 04:19:00,C2082,S11,web,cash
108784,2024-03-31 18:58:00,C2888,S01,app,cash
108785,2024-02-23 23:55:00,C2122,S14,app,card
108786,2024-02-06 18:36:00,C2977,S16,phone,online
108787,2024-01-28 14:39:00,C1870,S06,app,cash
108788,2024-03-09 09:40:00,C2977,S05,phone,cash
108789,2024-02-07 04:58:00,C1494,S11,phone,cash
108790,2024-04-26 21:06:00,C1946,S18,web,online
108791,2024-01-07 21:37:00,C2537,S00,app,online
108792,2024-02-13 08:07:00,C1754,S13,app,online
108793,2024-06-17 02:26:00,C2320,S03,app,online
108794,2024-05-12 00:55:00,C1210,S04,web,online
108795,2024-04-18 21:01:00,C2146,S00,phone,card
108796,2024-06-28 23:02:00,C2252,S00,app,card
108797,2024-06-21 04:35:00,C2617,S05,app,online
108798,2024-03-21 18:40:00,C2679,S04,app,card
108799,2024-05-14 13:51:00,C2411,S01,app,online
108800,2024-06-08 17:07:00,C1139,S04,web,card
108801,2024-02-29 20:04:00,C1540,S08,phone,card
108802,2024-01-25 10:37:00,C2414,S18,app,cash
108803,2024-02-20 15:09:00,C1269,S14,app,online
108804,2024-02-27 19:20:00,C2782,S12,phone,card
108805,2024-04-27 03:56:00,C2035,S11,web,card
108806,2024-05-23 06:19:00,C2890,S04,web,cash
108807,2024-05-18 10:38:00,C2412,S01,web,card
108808,2024-01-08 05:02:00,C2360,S03,web,cash
108809,2024-04-04 19:43:00,C1505,S17,app,card
108810,2024-05-24 03:20:00,C2129,S09,phone,cash
108811,2024-06-26 23:03:00,C1031,S12,phone,cash
108812,2024-03-16 12:41:00,C2097,S11,phone,online
108813,2024-04-27 23:21:00,C2194,S01,web,online
108814,2024-05-27 22:47:00,C2872,S14,web,card
108815,2024-02-22 12:16:00,C2092,S13,phone,online
108816,2024-05-16 15:12:00,C1812,S09,app,online
108817,2024-01-05 07:31:00,C1361,S07,web,online
108818,2024-02-11 16:33:00,C2672,S14,app,card
108819,2024-06-03 04:18:00,C2456,S12,phone,card
108820,2024-05-13 09:58:00,C1928,S07,web,online
108821,2024-03-01 07:20:00,C1099,S13,app,online
108822,2024-03-03 09:24:00,C2681,S00,web,card
108823,2024-02-14 02:24:00,C1008,S12,phone,online
108824,2024-02-07 11:13:00,C2597,S07,phone,cash
108825,2024-04-08 04:17:00,C1696,S17,phone,card
108826,2024-01-10 20:15:00,C2052,S08,app,card
108827,2024-06-14 01:08:00,C2916,S12,web,cash
108828,2024-06-16 01:23:00,C2137,S02,web,online
108829,2024-05-01 01:27:00,C1461,S17,web,cash
108830,2024-06-28 22:16:00,C1920,S09,phone,online
108831,2024-02-15 05:00:00,C2166,S04,app,online
108832,2024-05-25 21:35:00,C1389,S05,phone,card
108833,2024-05-05 03:04:00,C1631,S07,phone,card
108834,2024-05-06 18:05:00,C1681,S06,app,online
108835,2024-05-10 23:33:00,C1156,S17,phone,cash
108836,2024-02-10 11:52:00,C1334,S13,phone,card
108837,2024-04-20 16:40:00,C2884,S14,web,online
108838,2024-06-07 20:54:00,C1259,S09,app,card
108839,2024-03-10 10:44:00,C1081,S11,app,card
108840,2024-04-04 22:20:00,C1753,S06,web,card
108841,2024-02-28 13:15:00,C2464,S06,app,cash
108842,2024-02-03 09:55:00,C2968,S10,web,cash
108843,2024-03-21 12:42:00,C2195,S12,phone,online
108844,2024-04-24 15:33:00,C2254,S14,app,cash
108845,2024-01-02 02:24:00,C1719,S17,app,online
108846,2024-01-12 18:18:00,C1074,S06,phone,online
108847,2024-06-07 08:30:00,C2293,S05,phone,card
108848,2024-03-30 12:01:00,C2922,S10,app,card
108849,2024-01-13 17:46:00,C1625,S07,app,cash
108850,2024-06-22 14:36:00,C1061,S19,app,online
108851,2024-02-05 00:53:00,C1873,S00,web,online
108852,2024-01-10 11:39:00,C1319,S07,app,card
108853,2024-04-25 11:35:00,C1101,S07,app,card
108854,2024-01-26 18:21:00,C2452,S18,phone,card
108855,2024-06-19 19:23:00,C1873,S02,phone,cash
108856,2024-02-07 04:15:00,C2745,S04,web,online
108857,2024-01-23 20:35:00,C1953,S02,phone,online
108858,2024-01-17 16:54:00,C1254,S14,app,online
108859,2024-02-01 14:48:00,C2555,S13,app,card
108860,2024-04-17 21:14:00,C1569,S14,web,cash
108861,2024-04-09 21:56:00,C1111,S16,phone,cash
108862,2024-05-31 07:39:00,C1984,S17,phone,card
108863,2024-05-24 18:25:00,C2336,S01,phone,cash
108864,2024-06-18 15:09:00,C1997,S11,web,cash
108865,2024-02-07 04:55:00,C1460,S15,phone,online
108866,2024-02-13 00:27:00,C1707,S03,phone,card
108867,2024-04-02 08:58:00,C1886,S01,phone,card
108868,2024-01-15 05:30:00,C2485,S13,app,card
108869,2024-03-18 14:16:00,C2888,S10,web,card
108870,2024-05-11 23:31:00,C2115,S12,app,online
108871,2024-03-26 00:40:00,C2075,S06,web,cash
108872,2024-02-26 16:48:00,C2828,S09,phone,cash
108873,2024-01-30 21:13:00,C1519,S00,app,online
108874,2024-05-11 09:02:00,C1811,S03,phone,cash
108875,2024-02-05 23:02:00,C2121,S17,phone,card
108876,2024-02-14 14:05:00,C1235,S05,web,online
108877,2024-03-18 04:33:00,C2924,S01,phone,online
108878,2024-02-02 02:51:00,C2397,S02,app,card
108879,2024-04-20 07:00:00,C2604,S13,web,card
108880,2024-02-15 07:45:00,C1926,S07,web,card
108881,2024-02-25 04:16:00,C1556,S15,app,cash
108882,2024-02-21 22:43:00,C1648,S18,phone,card
108883,2024-04-14 22:25:00,C1233,S17,phone,online
108884,2024-03-22 14:31:00,C2055,S05,phone,cash
108885,2024-06-25 04:03:00,C2312,S13,phone,cash
108886,2024-04-25 16:59:00,C2661,S02,phone,online
108887,2024-02-06 15:56:00,C1578,S15,web,cash
108888,2024-02-19 11:46:00,C1541,S00,web,card
108889,2024-06-05 23:59:00,C1113,S11,app,card
108890,2024-05-22 05:30:00,C1203,S13,phone,card
108891,2024-03-28 14:16:00,C2052,S18,phone,card
108892,2024-01-15 13:35:00,C1642,S18,phone,cash
108893,2024-06-22 03:02:00,C1473,S08,app,online
108894,2024-06-26 01:09:00,C1696,S06,phone,cash
108895,2024-03-06 11:02:00,C1252,S13,web,online
108896,2024-03-13 11:57:00,C2821,S04,phone,online
108897,2024-03-09 18:16:00,C1904,S17,app,card
108898,2024-01-31 12:58:00,C2945,S08,web,cash
108899,2024-03-26 16:34:00,C1385,S06,web,card
108900,2024-03-21 08:24:00,C1061,S08,web,cash
108901,2024-03-17 22:47:00,C1514,S03,phone,cash
108902,2024-04-01 23:39:00,C1429,S16,app,card
108903,2024-04-20 22:29:00,C1579,S11,app,cash
108904,2024-05-13 18:56:00,C2560,S05,phone,card
108905,2024-03-19 21:41:00,C2714,S17,app,online
108906,2024-05-18 09:54:00,C2164,S07,web,card
108907,2024-01-29 09:02:00,C1742,S14,web,cash
108908,2024-05-29 04:54:00,C2323,S02,app,cash
108909,2024-06-22 15:01:00,C1674,S01,app,online
108910,2024-05-24 11:06:00,C1310,S08,phone,online
108911,2024-03-28 17:53:00,C1470,S07,phone,online
108912,2024-01-04 14:33:00,C2416,S03,phone,card
108913,2024-05-18 16:55:00,C2665,S01,phone,card
108914,2024-03-10 10:26:00,C2468,S13,phone,cash
108915,2024-03-18 19:19:00,C2781,S01,phone,online
108916,2024-06-04 11:22:00,C1808,S01,web,online
108917,2024-01-16 03:38:00,C1171,S06,app,card
108918,2024-05-18 03:30:00,C1575,S11,phone,cash
108919,2024-06-14 00:22:00,C1030,S05,web,online
108920,2024-06-16 18:14:00,C1046,S17,app,card
108921,2024-02-24 15:43:00,C1129,S03,app,card
108922,2024-04-18 08:23:00,C1351,S18,app,online
108923,2024-04-07 19:03:00,C1977,S12,phone,online
108924,2024-01-28 19:35:00,C2868,S19,phone,cash
108925,2024-04-10 15:26:00,C2645,S01,phone,online
108926,2024-05-12 06:46:00,C2604,S07,app,card
108927,2024-02-01 23:38:00,C1057,S18,app,online
108928,2024-02-16 20:07:00,C2129,S08,web,online
108929,2024-03-10 06:12:00,C1811,S03,web,cash
108930,2024-03-25 09:43:00,C2353,S15,web,card
108931,2024-02-25 16:16:00,C1767,S18,web,online
108932,2024-03-23 13:49:00,C2847,S09,app,card
108933,2024-02-21 13:25:00,C1682,S05,phone,cash
108934,2024-03-09 07:02:00,C2406,S15,phone,card
108935,2024-04-12 08:02:00,C2185,S09,phone,online
108936,2024-04-20 07:45:00,C1996,S12,phone,online
108937,2024-03-28 12:50:00,C1285,S08,web,cash
108938,2024-01-14 02:18:00,C2094,S06,app,cash
108939,2024-03-01 15:55:00,C2790,S03,phone,cash
108940,2024-01-25 21:03:00,C2477,S18,app,card
108941,2024-05-10 03:17:00,C1885,S03,web,card
108942,2024-03-26 10:13:00,C2590,S18,web,card
108943,2024-02-05 15:05:00,C2858,S18,phone,card
108944,2024-01-29 04:00:00,C1396,S11,phone,cash
108945,2024-06-15 18:38:00,C2538,S12,web,card
108946,2024-02-04 12:29:00,C1025,S03,web,card
108947,2024-01-01 18:15:00,C1312,S09,app,card
108948,2024-01-03 08:04:00,C1125,S06,web,card
108949,2024-06-05 20:37:00,C2431,S04,app,cash
108950,2024-04-01 03:35:00,C2588,S16,web,cash
108951,2024-05-12 23:01:00,C2221,S17,app,online
108952,2024-05-12 01:04:00,C1810,S10,web,online
108953,2024-03-09 03:09:00,C1187,S14,web,card
108954,2024-03-30 11:11:00,C1697,S06,app,card
108955,2024-03-14 15:31:00,C2840,S17,app,cash
108956,2024-06-17 12:24:00,C1809,S05,phone,online
108957,2024-03-16 16:44:00,C1715,S17,phone,card
108958,2024-06-20 04:10:00,C2507,S15,web,online
108959,2024-03-12 20:15:00,C1449,S01,web,online
108960,2024-06-25 16:08:00,C1522,S18,app,online
108961,2024-05-15 02:41:00,C2894,S00,web,cash
108962,2024-03-08 22:17:00,C2377,S10,phone,card
108963,2024-03-10 21:53:00,C1985,S19,app,card
108964,2024-03-30 02:52:00,C1657,S04,web,cash
108965,2024-02-26 00:50:00,C1596,S15,app,cash
108966,2024-04-26 16:47:00,C1099,S00,phone,cash
108967,2024-06-28 18:32:00,C1615,S18,phone,online
108968,2024-04-17 02:21:00,C1947,S13,phone,online
108969,2024-01-13 23:13:00,C2581,S02,web,card
108970,2024-03-15 10:01:00,C1555,S01,web,card
108971,2024-06-10 02:37:00,C1277,S04,web,online
108972,2024-01-08 01:38:00,C2716,S16,web,online
108973,2024-06-16 18:32:00,C2722,S17,web,cash
108974,2024-01-23 15:51:00,C2649,S00,web,online
108975,2024-03-11 01:19:00,C1490,S14,phone,card
108976,2024-06-18 16:32:00,C1254,S08,phone,card
108977,2024-04-12 23:10:00,C1380,S04,web,cash
108978,2024-01-30 13:22:00,C1891,S12,phone,cash
108979,2024-02-05 08:35:00,C1541,S18,app,card
108980,2024-05-18 21:22:00,C2287,S09,web,online
108981,2024-03-20 10:12:00,C2633,S19,app,online
108982,2024-06-23 05:37:00,C1824,S13,web,card
108983,2024-02-16 11:14:00,C1878,S11,web,online
108984,2024-05-20 09:43:00,C2352,S10,phone,online
108985,2024-06-15 05:20:00,C2138,S06,app,card
108986,2024-05-16 19:41:00,C2299,S16,phone,card
108987,2024-05-11 11:32:00,C2511,S17,web,cash
108988,2024-03-04 10:57:00,C1280,S06,app,card
108989,2024-04-02 18:30:00,C2298,S19,web,cash
108990,2024-05-09 02:13:00,C1772,S05,phone,cash
108991,2024-03-29 22:49:00,C1842,S10,web,online
108992,2024-04-25 14:16:00,C1718,S11,web,card
108993,2024-05-05 08:03:00,C2919,S15,phone,online
108994,2024-03-08 00:36:00,C1327,S18,web,card
108995,2024-05-06 18:51:00,C1210,S18,app,card
108996,2024-01-11 12:06:00,C1726,S10,phone,online
108997,2024-04-28 11:51:00,C1922,S15,web,cash
108998,2024-03-11 03:32:00,C1551,S11,phone,card
108999,2024-06-17 16:01:00,C1025,S07,web,cash
109000,2024-03-18 04:39:00,C1026,S02,phone,online
109001,2024-05-13 22:09:00,C1701,S01,phone,online
109002,2024-02-14 22:14:00,C2106,S05,app,card
109003,2024-02-14 02:51:00,C2919,S15,phone,online
109004,2024-03-27 23:12:00,C2969,S19,app,card
109005,2024-01-07 06:45:00,C1681,S14,phone,card
109006,2024-06-16 17:57:00,C1412,S13,phone,card
109007,2024-05-28 00:36:00,C1166,S01,web,card
109008,2024-03-06 19:02:00,C2723,S19,web,card
109009,2024-04-24 20:40:00,C1168,S17,web,online
109010,2024-05-08 15:00:00,C2824,S13,phone,card
109011,2024-05-03 03:20:00,C1228,S17,phone,cash
109012,2024-01-06 03:27:00,C2632,S01,app,card
109013,2024-05-06 23:17:00,C1366,S00,app,card
109014,2024-05-01 04:22:00,C1527,S19,app,card
109015,2024-04-27 11:30:00,C1790,S01,web,online
109016,2024-01-27 22:06:00,C2670,S08,web,cash
109017,2024-02-17 13:46:00,C2561,S08,app,cash
109018,2024-04-20 05:11:00,C2887,S15,phone,cash
109019,2024-03-23 21:58:00,C1523,S10,web,online
109020,2024-06-20 21:33:00,C2095,S05,web,online
109021,2024-05-03 23:37:00,C2668,S11,app,card
109022,2024-01-27 19:51:00,C1105,S02,web,online
109023,2024-02-16 07:00:00,C1731,S11,app,cash
109024,2024-02-15 00:58:00,C2908,S00,web,cash
109025,2024-04-19 14:49:00,C1964,S08,phone,online
109026,2024-04-15 06:48:00,C2712,S19,phone,online
109027,2024-06-22 06:22:00,C2305,S05,web,cash
109028,2024-04-30 14:57:00,C1132,S10,app,cash
109029,2024-06-02 04:38:00,C1533,S02,web,cash
109030,2024-01-30 09:17:00,C1974,S03,app,cash
109031,2024-01-03 05:54:00,C1268,S09,web,cash
109032,2024-01-22 06:00:00,C2435,S18,phone,online
109033,2024-05-20 08:25:00,C1672,S05,phone,online
109034,2024-01-17 19:17:00,C2642,S00,web,card
109035,2024-04-27 07:24:00,C1790,S07,web,card
109036,2024-05-09 13:04:00,C2888,S07,web,card
109037,2024-06-15 21:55:00,C2770,S05,phone,online
109038,2024-03-10 23:14:00,C1017,S16,phone,card
109039,2024-03-13 09:25:00,C2777,S18,app,card
109040,2024-05-08 12:51:00,C1116,S00,web,online
109041,2024-04-16 16:58:00,C1797,S14,web,cash
109042,2024-06-26 08:06:00,C2817,S12,phone,online
109043,2024-06-13 00:30:00,C2167,S02,web,online
109044,2024-01-15 15:02:00,C2740,S01,app,cash
109045,2024-04-04 09:31:00,C1550,S02,web,card
109046,2024-06-14 15:37:00,C1928,S08,phone,online
109047,2024-02-04 08:58:00,C2689,S15,web,online
109048,2024-06-08 11:19:00,C2711,S12,phone,cash
109049,2024-03-17 23:52:00,C2984,S18,app,online
109050,2024-01-31 04:29:00,C1752,S17,app,card
109051,2024-05-31 01:13:00,C1421,S11,web,cash
109052,2024-03-18 17:01:00,C2921,S11,web,online
109053,2024-02-16 00:48:00,C2392,S00,phone,card
109054,2024-05-05 22:40:00,C1645,S19,app,card
109055,2024-02-25 00:25:00,C1557,S07,app,online
109056,2024-04-01 03:21:00,C1049,S16,app,card
109057,2024-06-25 03:52:00,C1677,S19,app,cash
109058,2024-04-07 01:35:00,C1105,S06,web,card
109059,2024-04-29 20:58:00,C2239,S08,web,cash
109060,2024-06-10 09:50:00,C1657,S16,phone,cash
109061,2024-03-10 16:25:00,C2946,S09,app,cash
109062,2024-04-16 16:37:00,C2448,S03,web,online
109063,2024-02-26 01:34:00,C2095,S06,web,card
109064,2024-05-13 14:36:00,C1987,S06,app,online
109065,2024-03-15 22:20:00,C1841,S07,web,online
109066,2024-05-16 23:33:00,C2808,S07,phone,cash
109067,2024-06-08 13:03:00,C2782,S15,phone,online
109068,2024-06-17 06:25:00,C1445,S11,app,card
109069,2024-05-12 11:09:00,C2948,S14,phone,online
109070,2024-06-07 06:32:00,C2209,S07,web,online
109071,2024-01-17 04:17:00,C1069,S08,phone,cash
109072,2024-01-20 21:25:00,C2997,S02,web,cash
109073,2024-04-25 19:30:00,C1149,S15,app,online
109074,2024-04-14 05:46:00,C2269,S14,app,cash
109075,2024-05-21 09:24:00,C1773,S03,web,online
109076,2024-05-25 04:28:00,C2561,S19,web,card
109077,2024-03-03 16:40:00,C2958,S15,phone,card
109078,2024-05-28 05:24:00,C2675,S09,web,cash
109079,2024-01-26 23:31:00,C2122,S10,app,card
109080,2024-02-18 23:22:00,C2933,S04,web,card
109081,2024-05-16 07:15:00,C2301,S10,phone,online
109082,2024-02-08 03:25:00,C2586,S12,phone,cash
109083,2024-06-18 07:18:00,C2686,S14,web,card
109084,2024-05-16 05:19:00,C1943,S05,phone,cash
109085,2024-03-13 10:45:00,C1454,S15,phone,cash
109086,2024-05-07 06:01:00,C2127,S14,app,cash
109087,2024-02-26 02:06:00,C1945,S10,web,card
109088,2024-01-02 04:03:00,C1600,S19,app,cash
109089,2024-06-28 16:22:00,C1652,S01,app,cash
109090,2024-01-31 15:44:00,C1724,S01,phone,online
109091,2024-05-28 14:51:00,C1232,S11,app,online
109092,2024-03-30 12:22:00,C2417,S15,web,online
109093,2024-01-01 06:53:00,C2524,S18,web,online
109094,2024-01-18 15:14:00,C2718,S01,web,cash
109095,2024-01-13 17:08:00,C1250,S16,app,online
109096,2024-05-20 20:32:00,C2544,S13,web,online
109097,2024-05-06 18:15:00,C1078,S15,web,card
109098,2024-03-17 01:34:00,C2075,S04,app,online
109099,2024-04-05 13:35:00,C1897,S09,app,online
109100,2024-03-16 21:12:00,C1920,S16,app,card
109101,2024-04-29 03:38:00,C1780,S12,app,cash
109102,2024-02-22 11:46:00,C1225,S15,phone,cash
109103,2024-05-13 10:42:00,C2074,S08,app,card
