order_id,product_id,quantity,unit_price
108988,P025,4,12.24
108989,P019,4,8.71
108989,P029,2,12.43
108990,P018,4,9.23
108990,P034,4,10.34
108991,P013,3,11.56
108991,P006,2,12.09
108992,P028,4,14.45
108992,P001,3,15.17
108993,P043,2,16.03
108993,P031,1,18.8
108993,P004,4,8.61
108993,P034,1,10.02
108994,P041,4,18.4
108994,P034,1,9.74
108994,P006,4,11.51
108995,P031,4,17.35
108995,P009,4,13.84
108996,P024,3,9.13
108996,P026,2,17.38
108996,P049,2,8.43
108996,P032,4,12.37
108997,P034,4,10.48
108997,P025,1,12.62
108998,P010,3,11.7
108998,P046,3,16.03
108998,P013,3,11.38
108999,P047,2,14.83
109000,P005,4,7.65
109000,P005,2,7.99
109000,P009,2,14.19
109001,P046,2,17.38
109001,P009,1,14.37
109001,P042,1,9.93
109001,P022,4,10.65
109002,P024,1,9.56
109002,P026,3,17.73
109002,P028,3,13.99
109003,P035,4,10.36
109003,P040,3,12.7
109004,P026,4,17.0
109004,P039,1,17.11
109004,P043,3,16.74
109004,P026,3,17.99
109005,P045,2,15.74
109005,P034,2,11.02
109006,P024,4,9.23
109007,P014,1,11.85
109007,P003,2,15.08
109008,P042,4,10.29
109008,P030,3,11.44
109008,P012,4,17.87
109009,P023,4,17.31
109010,P024,4,9.24
109011,P018,3,11.19
109011,P020,1,15.1
109011,P036,2,7.57
109011,P018,1,10.3
109012,P009,1,13.88
109013,P007,2,13.85
109014,P015,4,10.02
109014,P039,3,16.56
109014,P043,3,16.72
109014,P025,4,11.37
109015,P042,1,9.61
109016,P048,1,14.11
109016,P039,2,16.82
109016,P015,3,10.21
109017,P019,1,9.39
109017,P044,4,15.32
109018,P035,1,9.75
109018,P044,1,15.62
109019,P039,2,17.22
109019,P034,4,10.89
109019,P032,4,11.89
109020,P001,2,14.97
109020,P008,4,15.76
109021,P001,4,15.17
109021,P021,3,15.12
109022,P022,2,10.45
109022,P038,2,10.77
109022,P031,4,18.82
109022,P003,4,16.3
109023,P026,2,17.77
109023,P025,1,11.97
109023,P027,1,11.84
109024,P022,2,9.87
109024,P043,3,15.74
109024,P026,2,16.97
109025,P014,2,11.88
109025,P049,1,8.33
109025,P024,4,10.42
109025,P023,3,16.74
109026,P037,2,14.86
109026,P037,1,15.36
109026,P047,3,14.88
109026,P023,3,17.76
109027,P022,3,11.34
109027,P007,1,13.88
109027,P004,4,8.2
109028,P001,3,15.98
109028,P017,4,13.99
109028,P018,2,9.43
109029,P012,2,17.34
109029,P003,3,15.37
109029,P035,1,9.67
109030,P038,4,12.01
109030,P035,4,9.37
109031,P030,3,11.13
109032,P044,2,14.82
109032,P028,4,14.95
109032,P006,3,11.25
109032,P044,1,16.04
109033,P035,1,9.78
109033,P009,3,15.07
109033,P035,1,10.98
109033,P029,2,12.73
109034,P046,1,16.54
109034,P030,1,10.2
109034,P041,1,17.94
109035,P044,1,15.76
109035,P035,4,11.04
109036,P033,2,17.04
109036,P015,1,9.99
109036,P021,4,15.25
109036,P045,3,15.94
109037,P005,3,8.6
109038,P002,3,9.35
109038,P032,4,11.96
109038,P020,4,14.79
109039,P049,4,10.08
109040,P038,4,12.58
109040,P022,4,10.79
109040,P008,1,15.03
109040,P043,1,15.77
109041,P005,1,8.9
109041,P035,3,9.51
109041,P040,2,12.74
109042,P025,1,12.91
109042,P030,1,10.24
109042,P041,1,17.91
109043,P049,4,8.41
109043,P033,3,16.28
109044,P049,4,8.32
109044,P005,4,8.18
109044,P018,3,10.27
109045,P033,3,17.18
109045,P010,4,12.62
109045,P045,4,16.48
109045,P016,3,16.74
109046,P049,2,9.18
109046,P009,2,15.34
109046,P017,4,15.8
109046,P004,4,8.07
109047,P023,1,16.86
109047,P029,1,11.49
109047,P009,3,15.68
109048,P004,4,9.12
109049,P008,1,15.0
109049,P037,2,13.53
109049,P039,2,16.89
109050,P008,1,15.7
109050,P016,3,16.61
109051,P004,2,8.92
109051,P049,1,9.84
109051,P001,3,15.3
109051,P016,4,16.53
109052,P041,4,17.51
109053,P018,4,9.49
109054,P000,2,17.61
109054,P001,4,14.75
109054,P004,2,7.46
109055,P018,3,10.36
109056,P038,3,10.92
109056,P023,2,16.62
109057,P008,4,15.4
109058,P044,4,16.72
109059,P021,2,13.83
109059,P033,1,16.48
109060,P014,1,11.63
109060,P014,3,12.66
109060,P018,1,10.98
109060,P040,4,13.1
109061,P001,1,14.61
109062,P035,4,9.94
109062,P014,1,12.84
109062,P014,4,11.77
109062,P026,1,17.73
109063,P031,4,18.75
109063,P016,4,15.87
109064,P034,3,10.24
109065,P009,3,15.28
109066,P037,1,14.3
109067,P006,4,11.96
109067,P033,4,16.71
109067,P024,4,8.8
109067,P039,2,16.4
109068,P040,3,13.22
109069,P038,4,12.27
109069,P020,1,14.81
109069,P028,4,15.05
109069,P046,1,16.63
109070,P003,3,16.58
109070,P033,4,17.59
109070,P025,1,13.17
109070,P020,2,13.97
109071,P006,2,10.35
109071,P046,1,17.02
109072,P006,3,11.8
109072,P003,4,15.48
109072,P034,4,9.93
109072,P014,2,12.37
109073,P014,2,11.88
109073,P039,4,15.96
109073,P009,3,13.87
109074,P044,4,16.0
109074,P003,4,16.35
109074,P032,2,12.71
109074,P043,4,17.39
109075,P005,2,8.75
109075,P016,2,16.63
109075,P016,1,15.0
109076,P022,4,10.91
109077,P027,3,12.67
109078,P008,4,16.43
109078,P011,3,10.27
109078,P013,3,12.31
109079,P007,1,12.09
109080,P034,2,10.49
109080,P012,4,18.19
109081,P025,2,12.55
109081,P029,1,11.7
109081,P021,1,14.04
109081,P032,3,11.28
109082,P004,4,7.3
109082,P005,1,8.81
109082,P034,3,10.65
109082,P024,1,10.22
109083,P038,2,11.21
109083,P024,3,10.35
109084,P019,3,8.13
109084,P036,1,7.47
109084,P049,2,9.56
109084,P042,4,9.95
109085,P007,4,13.26
109086,P044,1,14.91
109086,P023,3,17.31
109086,P026,2,16.86
109087,P019,1,8.2
109087,P008,3,16.32
109088,P042,2,10.4
109088,P041,4,17.02
109088,P002,1,10.13
109088,P048,2,13.97
109089,P036,1,8.19
109090,P018,1,9.77
109090,P007,1,12.0
109090,P045,2,15.96
109091,P027,1,12.04
109091,P032,1,11.37
109091,P032,3,12.42
109091,P016,4,16.21
109092,P023,3,16.98
109093,P033,3,16.36
109093,P010,3,13.35
109093,P045,3,16.0
109093,P025,1,12.02
109094,P013,1,12.61
109094,P036,3,8.48
109094,P011,1,10.2
109095,P000,3,17.33
109095,P042,2,10.73
109096,P022,1,11.56
109096,P012,1,17.63
109096,P025,2,11.66
109096,P041,4,17.84
109097,P015,1,10.33
109098,P047,1,14.87
109098,P041,4,16.88
109098,P044,1,14.84
109098,P031,3,18.05
109099,P028,1,13.64
109099,P011,4,10.79
109099,P008,4,15.73
109100,P024,1,9.08
109100,P045,1,16.65
109100,P033,4,16.0
109100,P009,4,15.12
109101,P039,3,15.95
109101,P000,2,17.77
109102,P037,4,15.09
109103,P013,1,12.33
109103,P015,1,8.98
109103,P002,3,9.25
109103,P048,3,14.63
109104,P025,3,12.06
109104,P014,1,12.85
109105,P029,4,12.76
109105,P005,4,9.2
109105,P049,3,8.7
109106,P006,2,11.28
109106,P021,3,14.46
109106,P029,1,11.02
109106,P044,1,15.57
109107,P038,1,12.22
109107,P009,2,14.64
109108,P033,3,17.25
109109,P002,4,9.19
109110,P042,4,9.61
109111,P044,4,15.02
109111,P025,2,12.13
109111,P011,2,9.86
109112,P027,3,12.41
109112,P041,4,18.41
109112,P019,4,9.02
109113,P006,1,11.72
109113,P048,3,13.52
109113,P034,3,10.75
109114,P019,2,7.85
109114,P028,3,13.78
109115,P047,1,15.79
109116,P049,1,10.12
109117,P021,4,14.4
109117,P043,2,16.32
109118,P034,3,11.21
109118,P039,2,17.28
109119,P025,4,12.58
109119,P016,4,16.67
109120,P016,1,15.72
109120,P025,3,11.55
109120,P002,3,10.08
109120,P037,2,14.44
109121,P016,2,16.71
109121,P041,2,17.27
109121,P012,3,17.89
109121,P000,3,17.23
109122,P002,2,9.94
109122,P041,3,17.07
109122,P021,3,14.02
109123,P028,1,15.07
109123,P009,2,14.31
109124,P012,1,18.53
109125,P045,3,16.02
109126,P038,4,12.28
109126,P006,4,10.54
109126,P034,3,9.6
109127,P048,3,13.75
109128,P033,2,16.75
109129,P019,3,8.19
109129,P013,2,11.54
109129,P037,2,14.67
109130,P035,4,9.87
109130,P006,3,11.37
109131,P002,2,9.93
109132,P019,2,9.54
109132,P049,1,9.12
109132,P001,4,15.52
109132,P043,3,16.54
109133,P046,3,15.58
109133,P007,2,13.26
109134,P026,2,16.95
109134,P027,3,11.92
109135,P047,3,15.7
109135,P022,2,11.45
109136,P033,2,17.9
109137,P027,4,11.55
109137,P045,4,16.67
109137,P040,3,12.92
109138,P019,2,8.68
109138,P012,1,17.48
109138,P044,4,15.08
109138,P011,2,11.36
109139,P025,3,11.84
109139,P001,1,15.15
109140,P029,4,12.67
109141,P030,3,10.81
109141,P033,3,16.21
109141,P037,1,14.07
109142,P023,2,17.34
109142,P049,3,8.54
109142,P041,1,17.87
109143,P005,2,7.35
109143,P022,4,11.11
109143,P040,2,12.88
109143,P000,3,17.19
109144,P018,4,9.25
109144,P007,2,13.06
109144,P015,2,10.41
109145,P047,1,16.47
109145,P025,4,12.01
109145,P045,2,15.64
109145,P011,3,10.79
109146,P011,2,10.93
109146,P001,4,15.01
109146,P047,1,16.59
109146,P020,1,14.93
109147,P028,3,14.19
109147,P025,2,12.57
109147,P008,2,15.61
109148,P046,2,15.68
109148,P010,2,12.25
109148,P032,1,12.56
109148,P004,4,7.28
109149,P019,3,9.61
109149,P021,1,13.57
109149,P025,1,11.79
109149,P046,1,17.16
109150,P029,2,11.18
109150,P002,2,9.4
109150,P010,4,11.83
109151,P020,2,14.64
109152,P044,1,15.29
109152,P013,3,11.74
109152,P012,4,18.77
109153,P019,3,7.88
109153,P030,4,11.64
109153,P028,4,14.43
109153,P004,2,7.3
109154,P030,1,11.64
109154,P020,2,14.4
109154,P024,4,10.4
109154,P032,4,11.71
109155,P049,1,8.79
109156,P032,2,12.69
109156,P015,2,9.42
109156,P024,1,9.14
109157,P015,2,10.31
109157,P023,2,18.42
109158,P001,3,15.99
109158,P009,4,14.89
109158,P040,3,12.68
109158,P038,2,10.81
109159,P030,4,11.41
109159,P018,3,10.86
109159,P038,3,11.74
109159,P045,3,15.41
109160,P005,2,8.23
109161,P011,4,11.52
109161,P049,2,8.47
109161,P033,2,17.45
109162,P016,1,16.66
109162,P029,2,11.22
109163,P003,4,15.56
109163,P016,3,15.06
109163,P024,3,10.0
109164,P045,4,16.69
109164,P028,1,14.42
109165,P027,1,12.24
109165,P039,4,17.61
109166,P048,4,14.66
109167,P020,4,15.11
109168,P000,3,17.26
109168,P040,3,12.75
109169,P031,1,16.85
109170,P029,2,12.73
109170,P019,2,8.74
109170,P047,2,15.19
109170,P023,1,17.37
109171,P022,2,10.48
109171,P039,4,16.43
109171,P035,1,10.4
109171,P047,3,16.02
109172,P002,4,9.87
109172,P043,3,16.73
109173,P049,1,8.53
109173,P017,1,14.31
109173,P023,2,18.01
109173,P034,4,10.04
109174,P039,1,16.93
109174,P047,3,14.75
109175,P023,3,17.77
109175,P025,4,11.82
109175,P043,2,16.38
109175,P027,3,12.58
109176,P022,4,10.02
109177,P008,1,16.23
109177,P024,2,9.35
109177,P038,2,11.52
109178,P038,2,12.44
109178,P015,1,9.22
109178,P017,4,15.18
109179,P027,1,13.03
109180,P009,1,13.94
109181,P024,1,8.81
109181,P047,3,15.22
109181,P019,2,8.06
109181,P002,2,9.22
109182,P031,1,18.05
109182,P025,2,13.16
109182,P040,4,12.3
109182,P006,1,11.73
109183,P031,3,17.58
109183,P025,3,12.31
109183,P021,3,14.09
109184,P010,4,12.0
109184,P011,2,10.45
109185,P039,2,17.18
109186,P040,4,11.83
109186,P017,4,15.31
109187,P010,4,11.58
109187,P034,2,11.16
109187,P015,2,9.79
109187,P015,1,8.86
109188,P028,1,14.32
109189,P018,2,9.66
109189,P013,3,12.64
109189,P028,2,14.61
109190,P009,4,14.06
109191,P022,3,10.11
109191,P008,4,15.15
109191,P001,3,15.39
109191,P033,2,17.01
109192,P015,1,10.64
109193,P001,1,14.56
109194,P026,3,18.11
109194,P015,4,9.22
109194,P015,2,8.67
109194,P013,1,11.27
109195,P030,1,11.53
109195,P049,1,9.55
109196,P021,4,14.01
109196,P026,3,17.45
109197,P039,3,15.81
109197,P009,4,14.29
109197,P022,1,11.71
109197,P026,2,17.35
109198,P008,2,14.8
109199,P035,1,9.55
109199,P031,2,18.79
109200,P022,4,10.37
109201,P038,4,11.0
109202,P010,3,12.96
109203,P013,2,11.74
109203,P016,2,15.24
109204,P014,3,13.01
109204,P002,1,9.82
109204,P049,1,9.15
109204,P017,3,14.24
109205,P048,1,15.02
109205,P041,4,17.44
109206,P007,1,12.74
109206,P038,3,10.85
109207,P025,4,12.49
109208,P042,2,9.47
109208,P048,4,13.5
109208,P003,2,15.34
109209,P000,1,17.84
109209,P041,1,17.02
109209,P045,1,14.88
109209,P022,3,11.34
109210,P001,1,14.5
109210,P000,1,18.65
109211,P016,1,15.88
109212,P005,2,7.34
109212,P034,3,9.61
109212,P024,1,9.93
109212,P044,2,16.25
109213,P025,2,12.07
109213,P014,2,12.57
109213,P034,2,10.53
109213,P023,1,17.03
109214,P047,2,15.37
109215,P009,1,14.57
109215,P047,2,14.86
109215,P014,1,12.38
109215,P014,1,12.2
109216,P004,1,9.11
109216,P039,1,16.94
109216,P027,3,12.84
109217,P032,4,11.52
109217,P018,1,10.26
109217,P010,2,13.21
109217,P021,4,13.8
109218,P028,4,13.4
109219,P037,2,13.67
109219,P035,4,9.72
109219,P025,2,13.03
109219,P043,1,17.41
109220,P008,3,16.2
109220,P026,1,17.75
109220,P010,1,12.95
109221,P023,2,16.76
109221,P023,3,17.19
109221,P031,2,18.73
109221,P021,2,14.99
109222,P036,3,7.79
109222,P028,1,13.39
109223,P001,4,15.74
109224,P039,4,15.73
109224,P011,2,10.41
109225,P036,1,9.1
109225,P036,1,7.84
109225,P041,3,18.43
109226,P041,4,16.92
109226,P039,1,16.3
109226,P016,4,15.02
109227,P033,1,16.29
109227,P025,3,11.41
109228,P028,3,14.54
109229,P038,2,11.47
109230,P017,2,14.71
109230,P027,1,11.2
109231,P031,4,17.55
109231,P041,2,16.69
109231,P001,1,15.97
109231,P029,2,12.79
109232,P026,1,17.7
109232,P034,4,10.65
109232,P022,3,10.2
109233,P046,2,16.36
109234,P038,4,12.33
109234,P000,4,17.16
109234,P006,3,10.36
109235,P003,2,15.15
109235,P025,1,13.19
109236,P039,4,15.84
109236,P026,2,17.27
109237,P000,4,17.12
109237,P005,3,7.68
109237,P015,2,9.63
109238,P041,1,17.85
109238,P045,3,15.47
109239,P021,1,14.01
109240,P003,3,15.79
109241,P024,4,9.06
109242,P040,4,12.47
109242,P030,4,11.31
109243,P016,1,15.32
109243,P031,1,16.9
109243,P033,3,17.7
109244,P045,2,16.32
109244,P046,1,15.64
109244,P047,3,14.71
109244,P027,4,11.59
109245,P049,1,8.56
109245,P020,1,14.35
109245,P026,2,18.05
109246,P014,3,13.28
109246,P033,3,17.45
109246,P030,3,11.71
109247,P041,3,17.91
109247,P002,2,9.15
109247,P017,1,13.95
109247,P037,1,14.5
109248,P043,1,17.28
109249,P047,2,16.57
109249,P026,2,16.58
109250,P000,1,18.44
109251,P046,3,16.89
109251,P033,1,17.55
109251,P042,1,9.65
109251,P019,4,8.93
109252,P022,1,11.68
109253,P010,3,12.98
109253,P037,1,14.48
109253,P002,4,8.65
109253,P015,3,8.69
109254,P032,2,12.95
109255,P009,4,15.64
109255,P004,4,8.02
109255,P004,3,8.08
109255,P044,1,14.85
109256,P015,4,9.13
109256,P020,1,13.85
109256,P026,4,17.66
109257,P049,2,9.28
109257,P042,3,9.04
109258,P045,4,15.33
109258,P001,3,14.84
109259,P044,4,16.52
109259,P024,2,10.45
109259,P001,1,16.48
109259,P038,2,12.26
109260,P011,3,10.94
109261,P042,1,10.67
109261,P005,1,8.71
109261,P024,2,8.61
109261,P021,4,14.49
109262,P033,2,17.68
109262,P047,3,16.09
109262,P002,4,9.19
109263,P005,3,7.73
109263,P016,1,16.72
109263,P021,3,13.85
109263,P022,3,10.84
109264,P033,4,16.09
109264,P009,1,15.12
109265,P038,3,11.13
109265,P029,3,12.42
109265,P035,2,10.61
109265,P004,1,8.55
109266,P035,3,9.16
109266,P010,3,11.76
109266,P028,3,13.57
109267,P026,1,17.4
109268,P014,2,12.79
109269,P018,4,10.23
109270,P020,3,14.01
109270,P041,4,18.09
109270,P000,2,18.67
109271,P001,4,16.43
109271,P017,3,14.28
109271,P017,2,15.06
109272,P015,2,10.07
109272,P037,3,13.69
109272,P010,2,13.0
109272,P028,4,13.84
109273,P045,1,14.83
109274,P042,2,10.14
109275,P039,3,15.78
109275,P039,1,16.85
109275,P019,1,8.43
109276,P018,4,10.94
109276,P045,3,16.13
109276,P018,4,10.52
109277,P037,2,15.18
109278,P019,4,9.7
109278,P027,1,11.3
109279,P000,3,17.81
109279,P016,1,15.01
109279,P046,4,16.68
109279,P023,1,17.21
109280,P047,1,15.44
109280,P014,2,12.37
109280,P014,2,12.41
109280,P046,3,16.81
109281,P021,3,14.39
109281,P015,3,10.2
109282,P007,1,13.84
109282,P016,2,15.84
109283,P024,1,9.67
109283,P018,4,9.57
109283,P036,4,9.08
109284,P012,2,17.11
109284,P002,1,8.55
109285,P026,3,16.81
109285,P036,1,9.27
109285,P027,4,11.62
109286,P038,3,11.73
109286,P000,1,17.71
109286,P016,1,16.16
109287,P042,2,10.37
109287,P021,4,15.04
109287,P045,1,15.25
109287,P040,3,12.48
109288,P005,2,9.0
109288,P049,1,10.1
109288,P038,4,12.61
109289,P036,2,8.72
109289,P022,2,11.09
109290,P014,1,12.62
109290,P018,1,11.18
109290,P024,2,8.98
109290,P010,4,12.97
109291,P031,4,17.25
109291,P030,1,11.11
109291,P047,2,16.16
109292,P006,4,11.41
109293,P027,4,12.85
109293,P035,3,9.66
109293,P017,4,14.03
109294,P025,4,12.26
109294,P006,3,10.86
109294,P021,4,14.08
109294,P023,3,16.73
109295,P040,2,13.15
109295,P028,3,15.26
109295,P002,1,9.97
109295,P043,3,17.37
109296,P032,1,12.22
109296,P030,1,10.64
109296,P039,3,16.0
109297,P009,2,15.15
109297,P020,3,15.09
109298,P046,1,16.81
109298,P023,2,16.99
109298,P028,4,14.94
109298,P028,1,15.24
109299,P001,2,16.44
109300,P044,3,16.03
109300,P049,1,8.61
109300,P043,3,15.81
109301,P047,2,15.18
109301,P005,3,7.25
109302,P042,2,10.86
109302,P040,1,13.05
109302,P040,2,13.54
109303,P028,4,15.01
109303,P012,3,18.71
109304,P013,1,11.88
109305,P027,3,12.56
109306,P038,2,12.17
109306,P026,1,17.99
109307,P019,2,8.89
109307,P002,1,9.39
109307,P048,4,14.8
109308,P008,2,15.28
109308,P032,1,11.72
109308,P011,2,10.18
109308,P009,1,14.18
109309,P033,3,15.96
109309,P048,1,14.76
109310,P033,4,16.1
109311,P009,4,14.35
109311,P015,4,10.4
109311,P012,2,18.47
109311,P034,1,9.63
109312,P021,1,14.1
109313,P021,1,14.66
109313,P000,4,17.49
109313,P001,1,15.67
109314,P026,1,18.17
109314,P012,3,18.18
109314,P018,4,9.81
109314,P008,3,16.09
109315,P015,3,10.44
109315,P034,3,11.04
109315,P024,1,8.79
109316,P047,1,15.57
109316,P023,3,17.17
109316,P013,2,11.59
109316,P048,4,14.62
109317,P039,4,15.81
109317,P036,2,9.07
109317,P014,3,12.21
109317,P031,2,18.05
109318,P028,3,15.34
109319,P044,4,15.82
109319,P000,4,18.61
109319,P045,4,15.08
109320,P016,4,16.37
109320,P021,2,13.84
109320,P043,4,16.78
109321,P044,4,16.24
109321,P046,2,16.91
109322,P042,4,9.78
109322,P041,2,17.01
109323,P048,3,14.92
109323,P019,2,9.75
109324,P033,1,16.36
109324,P034,2,9.98
109324,P004,1,9.24
109324,P015,1,10.62
109325,P044,4,16.18
109325,P046,4,17.33
109325,P000,3,17.28
109326,P045,3,16.61
109327,P018,2,9.4
109328,P038,2,10.97
109328,P040,1,12.87
109328,P001,4,15.66
109329,P040,2,12.2
109329,P043,2,17.48
109329,P047,4,15.95
109329,P037,4,14.93
109330,P009,4,15.83
109331,P047,3,16.08
109332,P006,1,10.32
109333,P006,1,11.1
109333,P036,2,8.41
109333,P036,3,7.52
109333,P020,2,13.9
109334,P047,4,16.6
109334,P030,2,10.76
109335,P036,3,7.93
109335,P019,2,8.63
109335,P012,4,18.71
109335,P044,2,16.28
109336,P020,1,14.47
109337,P018,1,10.52
109337,P026,3,16.61
109338,P039,3,16.72
109338,P003,1,15.35
109339,P011,3,10.57
109339,P010,4,12.33
109340,P035,4,10.81
109341,P028,4,14.85
109341,P005,1,8.93
109342,P002,1,9.01
109343,P028,4,13.87
109343,P028,4,14.0
109343,P047,2,14.73
109344,P035,4,10.95
109345,P019,3,8.2
109345,P015,4,10.45
109346,P008,2,14.91
109346,P013,3,11.69
109346,P039,3,15.94
109346,P044,1,15.66
109347,P019,3,8.73
109347,P033,3,16.71
109347,P010,4,11.8
109348,P042,4,9.34
109348,P031,2,18.04
109348,P015,1,9.05
109349,P046,4,15.78
109350,P035,2,11.08
109350,P011,4,11.19
109350,P011,4,10.74
109351,P000,4,18.1
109351,P047,1,14.98
109352,P008,3,16.53
109353,P019,2,9.43
109353,P020,1,14.6
109354,P016,3,15.77
109355,P025,4,12.2
109355,P047,1,14.77
109355,P006,4,11.15
109356,P035,4,9.85
109356,P001,1,16.02
109356,P022,1,10.15
109357,P001,1,16.42
109357,P043,1,17.41
109357,P010,2,12.65
109358,P028,3,14.86
109358,P017,4,14.06
109358,P032,2,12.08
109359,P008,4,15.82
109359,P034,1,11.22
109360,P033,2,17.89
109360,P043,3,15.79
109360,P016,4,16.05
109360,P012,1,18.37
109361,P012,2,17.73
109361,P048,4,14.5
109361,P020,2,14.6
109361,P036,1,9.3
109362,P031,2,17.15
109362,P013,1,12.48
109362,P022,1,10.7
109363,P005,4,7.84
109363,P001,2,15.97
109364,P019,2,9.32
109364,P015,1,9.34
109365,P049,3,9.22
109365,P035,1,10.17
109365,P016,2,16.27
109366,P047,2,15.36
109367,P034,1,10.96
109367,P039,1,16.08
109367,P020,4,14.29
109368,P004,4,9.1
109368,P030,4,10.94
109368,P018,3,9.22
109369,P008,4,15.24
109369,P021,2,14.9
109370,P033,1,17.21
109370,P032,2,12.97
109370,P021,2,14.28
109370,P027,4,12.42
109371,P027,2,12.64
109371,P036,4,8.13
109372,P004,1,8.92
109373,P016,3,15.19
109373,P046,2,16.27
109373,P027,2,12.26
109374,P027,2,13.06
109374,P000,1,18.21
109374,P022,2,9.97
109375,P043,2,17.55
109376,P049,4,8.88
109376,P012,1,17.42
109376,P000,4,18.02
109376,P014,1,12.38
109377,P044,2,15.16
109377,P045,3,14.81
109378,P004,4,9.04
109379,P014,4,13.17
109379,P021,1,15.09
109379,P025,2,12.13
109379,P014,4,11.71
109380,P039,1,16.21
109380,P022,4,10.0
109380,P029,2,11.22
109381,P029,3,12.63
109381,P008,1,14.95
109381,P026,1,16.84
109381,P025,3,12.71
109382,P015,2,9.01
109383,P026,4,18.17
109384,P022,1,10.08
109384,P021,2,15.52
109384,P027,2,13.19
109384,P022,4,10.67
109385,P012,3,18.05
109385,P017,2,15.37
109386,P024,2,8.71
109387,P048,4,14.1
109387,P017,1,14.6
109388,P025,4,12.81
109388,P011,3,10.6
109388,P013,2,12.81
109389,P026,2,16.83
109389,P002,4,10.27
109389,P029,2,11.15
109390,P040,2,12.37
109390,P005,1,8.39
109391,P039,2,16.66
109391,P005,3,7.47
109391,P032,4,12.94
109391,P032,1,11.89
109392,P021,3,14.34
109393,P005,2,7.91
109393,P018,2,10.83
109393,P018,1,11.03
109393,P042,4,10.77
109394,P029,1,11.35
109394,P022,1,10.29
109394,P006,3,11.89
109394,P049,4,8.4
109395,P046,1,16.48
109395,P035,1,10.48
109395,P027,3,11.88
109395,P017,1,15.75
109396,P001,1,15.68
109396,P044,3,15.35
109397,P046,4,16.12
109397,P017,1,14.76
109397,P020,2,14.15
109398,P038,2,11.51
109399,P038,2,10.97
109399,P036,3,8.73
109399,P007,4,13.49
109399,P014,3,11.65
109400,P011,4,11.67
109400,P039,2,17.03
109400,P036,2,8.88
109401,P045,4,14.86
109401,P020,1,15.45
109401,P043,4,16.54
109401,P034,2,10.87
109402,P043,4,17.23
109402,P049,4,9.54
109403,P041,1,18.57
109403,P032,4,12.91
109403,P005,2,7.62
109403,P025,3,12.33
109404,P046,2,15.79
109405,P026,1,17.33
109405,P035,4,10.11
109405,P006,3,11.7
109405,P031,4,18.46
109406,P026,1,16.52
109406,P012,4,18.81
109406,P045,3,15.57
109407,P026,4,17.61
109407,P024,4,10.01
109408,P005,2,8.61
109408,P020,4,14.94
109409,P036,4,8.2
109409,P009,1,14.72
109409,P006,3,11.06
109410,P019,2,9.81
109410,P020,3,14.76
109410,P047,4,16.33
109411,P026,4,17.97
109411,P035,4,9.89
109411,P026,3,17.72
109411,P002,2,10.3
109412,P014,3,13.0
109412,P009,2,15.34
109412,P044,4,15.63
109413,P012,2,18.5
109414,P003,3,14.83
109414,P028,3,13.79
109414,P044,2,14.93
109414,P008,2,15.28
109415,P000,1,18.09
109415,P005,3,7.99
109415,P009,2,14.93
109415,P032,3,12.13
109416,P029,3,12.55
109416,P028,1,14.05
109416,P028,2,13.55
109417,P032,4,12.74
109417,P015,4,8.81
109417,P009,1,15.26
109418,P017,1,15.79
109418,P031,4,17.93
109419,P038,3,12.63
109419,P019,1,8.18
109420,P000,1,17.7
109420,P012,1,17.91
109420,P020,2,15.15
109420,P014,4,11.92
109421,P028,2,14.1
109421,P016,2,15.87
109421,P037,3,14.26
109421,P009,1,14.55
109422,P011,1,10.58
109422,P039,3,16.78
109423,P003,4,16.09
109423,P029,3,12.66
109424,P005,2,7.77
109425,P023,1,16.7
109425,P011,4,10.07
109425,P029,3,12.69
109425,P004,3,7.52
109426,P035,1,9.76
109427,P040,1,12.33
109427,P044,4,16.31
109427,P044,1,16.56
109427,P006,4,11.36
109428,P038,2,11.82
109428,P010,1,12.75
109429,P037,2,15.2
109429,P014,3,11.69
109430,P002,2,10.06
109431,P035,3,9.32
109431,P042,3,9.4
109431,P035,2,10.79
109431,P001,3,14.59
109432,P046,1,16.31
109433,P029,3,12.64
109433,P037,4,14.41
109433,P011,3,10.68
109433,P017,3,15.76
109434,P006,4,10.31
109434,P008,3,16.55
109434,P039,4,17.18
109435,P002,2,9.9
109435,P015,1,8.93
109436,P018,4,10.93
109437,P008,3,15.23
109438,P003,1,16.22
109438,P030,3,9.92
109438,P004,3,9.09
109438,P022,4,11.39
109439,P002,3,9.33
109439,P013,1,12.38
109440,P018,4,10.75
109441,P005,1,9.12
109442,P021,4,14.3
109442,P048,1,14.26
109442,P036,4,7.52
109442,P037,1,15.37
109443,P016,2,15.83
109443,P046,1,16.14
109443,P009,4,14.64
109444,P015,4,8.81
109444,P030,1,10.85
109444,P042,2,10.55
109444,P040,3,12.6
109445,P017,3,15.84
109445,P011,4,11.43
109445,P020,4,14.23
109446,P007,1,12.91
109447,P045,2,15.71
109447,P030,2,10.97
109447,P035,4,10.55
109448,P043,3,16.22
109448,P025,4,11.44
109448,P012,3,18.63
109448,P037,3,14.41
109449,P018,4,10.58
109449,P018,1,10.81
109449,P013,4,12.17
109450,P001,3,14.93
109450,P026,2,17.93
109451,P027,1,11.25
109451,P025,3,12.8
109451,P046,2,15.46
109451,P008,2,16.21
109452,P020,3,14.45
109452,P027,4,11.27
